dataset,image_id,det_score,yaw,pitch,roll,ok,reason
scut,AM1423.jpg,0.8055513501167297,0.070004396,-7.456573,-2.197014,1,
scut,AM1268.jpg,0.6385055780410767,0.11794203,-5.623104,-0.8601371,1,
scut,AM817.jpg,0.5478633046150208,0.5505633,-7.999804,1.4636896,1,
scut,AM384.jpg,0.7752701044082642,0.13450627,-3.530108,-0.06779363,1,
scut,CF564.jpg,0.8967636823654175,17.021914,-10.083216,4.6544228,1,
scut,CM94.jpg,0.8561174869537354,3.1825397,-5.1820197,2.9146667,1,
scut,AF88.jpg,0.7288842797279358,4.414106,-3.5173252,1.3851084,1,
scut,CM730.jpg,0.5552372336387634,5.933924,-8.408521,-6.954655,1,
scut,AM720.jpg,0.804108738899231,2.3585804,-7.4781075,-1.9392893,1,
scut,CM188.jpg,0.8774011731147766,1.6097766,0.45727992,7.1467676,1,
scut,AF650.jpg,0.5366356372833252,4.0999036,-17.444853,0.35993913,1,
scut,AM1387.jpg,0.6533715128898621,0.07102003,-11.321998,-1.0483694,1,
scut,AF146.jpg,0.7680881023406982,-0.8788229,-9.1801195,0.54243386,1,
scut,AF236.jpg,0.6982439756393433,1.3844954,-9.011006,1.9369377,1,
scut,CF680.jpg,0.7548116445541382,3.8531394,-17.367317,0.7269903,1,
scut,CF638.jpg,0.8893647193908691,-0.28244194,-15.512375,-0.12227785,1,
scut,AM121.jpg,0.8957685232162476,-1.0185987,-2.9018157,-2.4467816,1,
scut,AM1162.jpg,0.8577580451965332,-9.742219,-14.669019,-12.555566,1,
scut,AM1858.jpg,0.8360476493835449,2.0419214,-9.8777685,-0.5810997,1,
scut,AM573.jpg,0.4101570248603821,-0.08903308,-6.4461164,1.8610015,1,
scut,CM196.jpg,0.8838736414909363,-9.747638,-10.204415,-1.0387298,1,
scut,AM229.jpg,0.47112005949020386,-1.1789995,-2.1164691,1.3397232,1,
scut,AM598.jpg,0.6722509264945984,-0.38487568,-7.0824614,2.0456967,1,
scut,AM961.jpg,0.8187493681907654,1.6109295,-1.7181807,0.23422028,1,
scut,CF580.jpg,0.7643541693687439,-1.2178888,-5.658085,-0.8897011,1,
scut,CM404.jpg,0.8699212670326233,7.755283,-3.82304,1.7580963,1,
scut,CF744.jpg,0.5698487758636475,2.0581481,-10.31264,1.5966388,1,
scut,AM409.jpg,0.7927852272987366,3.1704595,-7.646159,0.2945444,1,
scut,AF1884.jpg,0.5284175872802734,1.7569749,-9.944023,-3.7668338,1,
scut,AF518.jpg,0.7512478828430176,2.6843505,-4.8894057,1.3789847,1,
scut,CF348.jpg,0.8736152052879333,3.0857348,6.344831,2.4055257,1,
scut,CM587.jpg,0.8417426943778992,-0.04091338,5.871463,7.772694,1,
scut,AF798.jpg,0.7610056400299072,-2.0428462,-16.251352,-0.13747849,1,
scut,AF1587.jpg,0.878424346446991,9.671698,-19.909021,3.1500013,1,
scut,AM1628.jpg,0.805823802947998,0.47487172,-9.435109,0.35400045,1,
scut,AF1784.jpg,0.7104156613349915,0.5583184,-4.4775114,1.2138731,1,
scut,AM1084.jpg,0.6818786859512329,5.255957,-9.81971,0.17668074,1,
scut,AF360.jpg,0.4794802665710449,4.4584146,-7.217953,1.5566702,1,
scut,AF1475.jpg,0.8892746567726135,-2.307549,-5.7837334,2.7754035,1,
scut,AF309.jpg,0.7959159016609192,-1.1445471,-4.6153555,1.1270272,1,
scut,AF1776.jpg,0.47072833776474,-5.61168,-24.932114,-5.6015897,1,
scut,AF1250.jpg,0.770561695098877,1.7084596,-5.1002555,-1.419507,1,
scut,CF498.jpg,0.8265370726585388,-1.2619145,-5.9664736,-12.153374,1,
scut,AM713.jpg,0.5689787268638611,0.78116935,1.993098,-0.6444135,1,
scut,AM1316.jpg,0.7038182616233826,1.1839647,-7.082485,0.30359116,1,
scut,CF596.jpg,0.41508227586746216,3.2133703,-6.653924,6.9732876,1,
scut,AF275.jpg,0.8372889757156372,-0.66729444,-5.1846023,2.5564704,1,
scut,AF989.jpg,0.6496749520301819,2.446267,-3.4628038,-0.2873387,1,
scut,AF952.jpg,0.725358784198761,1.360303,-11.024809,-1.5398077,1,
scut,AM693.jpg,0.8003043532371521,3.9080002,-3.310971,-2.0305593,1,
scut,CM558.jpg,0.8472929000854492,2.0128703,-8.362899,-3.1431751,1,
scut,AF1363.jpg,0.7571631073951721,3.4080665,-0.45438704,0.11380292,1,
scut,CF139.jpg,0.8422949910163879,0.530483,-5.876348,-7.3807197,1,
scut,CF360.jpg,0.8301961421966553,-2.4069293,-6.7681937,-5.239321,1,
scut,CM75.jpg,0.8778073787689209,17.179302,-0.6655607,-2.2722702,1,
scut,CM572.jpg,0.8984556198120117,8.410545,-8.28799,5.4837956,1,
scut,CM229.jpg,0.8951247334480286,-0.8473553,6.60957,-1.9872019,1,
scut,CF412.jpg,0.8713693022727966,5.8347483,-4.914028,-2.5716984,1,
scut,AM1531.jpg,0.7243173122406006,2.3616042,-12.505855,1.6799096,1,
scut,AF835.jpg,0.5291394591331482,2.7326133,-4.4964156,-1.1942228,1,
scut,AF488.jpg,0.8030913472175598,-0.84169084,-15.303466,0.67072654,1,
scut,CF1.jpg,0.6482002139091492,2.5846303,-11.602524,0.21437527,1,
scut,CM714.jpg,0.8273481130599976,11.2343645,14.318828,2.3088155,1,
scut,AM455.jpg,0.41228389739990234,4.4715724,-3.0755618,-6.9995794,1,
scut,CF143.jpg,0.894585132598877,6.132986,-10.845331,-16.28381,1,
scut,CM607.jpg,0.854545533657074,-0.12425421,-4.1460953,-3.6798427,1,
scut,CF144.jpg,0.8665953278541565,3.4810874,-2.8260202,6.6027274,1,
scut,AF1560.jpg,0.8712525963783264,5.012707,-19.38158,-1.3114371,1,
scut,AF329.jpg,0.8531036376953125,1.7518811,-7.497884,-0.23284604,1,
scut,AM1266.jpg,0.5999956727027893,-4.1059127,-9.949374,-2.4756236,1,
scut,AM1433.jpg,0.819567859172821,2.5248194,-8.732324,-0.37490958,1,
scut,AM1169.jpg,0.7625845074653625,4.939843,-6.426051,2.2162297,1,
scut,AM425.jpg,0.8425225019454956,1.1249301,2.5723143,0.10997226,1,
scut,AF1094.jpg,0.5517215728759766,-5.1138573,-9.795856,1.4367974,1,
scut,CM271.jpg,0.8922181129455566,-4.5064883,-6.002132,3.557915,1,
scut,CF615.jpg,0.8825642466545105,-1.93274,-15.368822,1.2778757,1,
scut,AM967.jpg,0.7692322134971619,0.4678506,-9.214878,1.1891471,1,
scut,CF724.jpg,0.363395631313324,0.33280662,4.0093555,-0.26499856,1,
scut,AF744.jpg,0.8035714030265808,0.6052674,-6.4431505,1.6466882,1,
scut,AF1953.jpg,0.6784420609474182,1.222107,-20.432331,1.98463,1,
scut,AF1674.jpg,0.8145020008087158,-1.8670982,-13.862473,0.9556494,1,
scut,AF374.jpg,0.4950990676879883,0.24405062,-4.777804,1.6179284,1,
scut,CF216.jpg,0.8640580177307129,-4.8147182,-6.118985,-10.012957,1,
scut,AF1939.jpg,0.683907151222229,-0.26343513,-11.502549,0.22698958,1,
scut,AM561.jpg,0.7756206393241882,-0.66975147,4.97384,-2.8120377,1,
scut,AF1108.jpg,0.6054351329803467,0.88841385,-5.777512,1.1336205,1,
scut,AM751.jpg,0.7803049683570862,-1.2151393,-7.282101,1.7633389,1,
scut,AM1413.jpg,0.3077564239501953,3.358075,-14.278979,1.6302056,1,
scut,CF266.jpg,0.8793964982032776,6.490004,-7.655914,1.5641906,1,
scut,CM237.jpg,0.8712206482887268,2.8711753,-12.088132,-2.0613492,1,
scut,CM113.jpg,0.8680874109268188,1.3585086,-7.4290833,-1.9239097,1,
scut,AM1752.jpg,0.7340503931045532,-11.692139,-15.054393,-0.40566012,1,
scut,AF126.jpg,0.8507344722747803,3.4646506,-8.154697,-0.46008205,1,
scut,AF394.jpg,0.3901847004890442,-0.30642533,-5.048147,-0.31270674,1,
scut,CM182.jpg,0.9142980575561523,2.501534,-9.551387,4.4326434,1,
scut,AM1279.jpg,0.8189427256584167,-1.2586453,-6.248838,0.052688077,1,
scut,CM9.jpg,0.8759775161743164,-1.7749971,-4.939663,0.20341359,1,
scut,AF384.jpg,0.513245165348053,-3.2723117,-1.0444034,-0.91950136,1,
scut,CF272.jpg,0.8886362314224243,-2.9952428,-6.5018888,-0.5479896,1,
scut,AM204.jpg,0.5557083487510681,4.083554,-3.8284042,3.7013357,1,
scut,AM952.jpg,0.7595030069351196,0.9664216,1.1794944,0.7528739,1,
scut,AM950.jpg,0.6741918921470642,2.4799461,-5.348387,1.4610587,1,
scut,AM1935.jpg,0.7278925180435181,-5.4053144,-8.841458,-0.97652805,1,
scut,CM641.jpg,0.7717548608779907,7.688249,-14.808569,-5.552283,1,
scut,AM1419.jpg,0.9033371210098267,2.720931,-8.553093,3.5485196,1,
scut,AM1307.jpg,0.7428914904594421,2.1772761,-4.872354,2.381135,1,
scut,AF1925.jpg,0.7775809168815613,1.4511617,-16.244791,1.8250456,1,
scut,CM402.jpg,0.8812345862388611,-1.165267,-4.043902,-2.6759245,1,
scut,AF1059.jpg,0.8768256902694702,1.5807092,-10.421947,0.21046464,1,
scut,CM86.jpg,0.8851029872894287,5.0015078,-0.5349584,0.4985863,1,
scut,AM1473.jpg,0.6627490520477295,3.8032448,-5.496443,2.587396,1,
scut,CM476.jpg,0.8813364505767822,2.5856364,4.870896,0.6071555,1,
scut,AF416.jpg,0.7995008826255798,2.2396946,-7.2286777,-0.13494024,1,
scut,AF476.jpg,0.8597304821014404,15.984093,-15.236601,-6.3287106,1,
scut,AF1079.jpg,0.878610372543335,0.14457482,-5.282942,-1.2118006,1,
scut,AF205.jpg,0.7157965302467346,-3.3213346,-13.716061,-7.2684493,1,
scut,AM288.jpg,0.6404906511306763,-0.74465525,-4.5683656,1.7274082,1,
scut,CM360.jpg,0.8548495769500732,-8.296068,-6.669213,0.36018315,1,
scut,CM463.jpg,0.8767488598823547,12.747682,-7.421349,2.6213763,1,
scut,AM314.jpg,0.5442633628845215,-4.5027785,-7.475491,-0.72347707,1,
scut,AF1008.jpg,0.7536289691925049,-1.8529744,-8.577058,-0.27967075,1,
scut,AM883.jpg,0.7650453448295593,2.1596508,-10.257188,0.62540406,1,
scut,AM706.jpg,0.7611858248710632,1.5041234,-5.4399676,2.3961108,1,
scut,AF77.jpg,0.7743196487426758,0.11918291,-5.23566,-0.61186093,1,
scut,AF1171.jpg,0.31913357973098755,-0.32123047,-10.289965,0.45974648,1,
scut,AF1331.jpg,0.4379444122314453,-12.311502,-20.675941,0.63924825,1,
scut,AF897.jpg,0.5079672932624817,1.1830479,-18.157104,0.37738937,1,
scut,AF629.jpg,0.4279416799545288,-0.36193782,0.12013248,2.4186697,1,
scut,AM1121.jpg,0.5602639317512512,-0.78773445,-7.055739,0.7857998,1,
scut,AF1348.jpg,0.8604098558425903,-1.2351152,-8.688547,1.1216563,1,
scut,CF109.jpg,0.8584717512130737,2.4331415,-1.4617323,-0.58018535,1,
scut,AF255.jpg,0.8288027048110962,-0.25365672,-6.0733423,-1.2984719,1,
scut,CM536.jpg,0.8939594626426697,5.140122,8.897452,-0.64539754,1,
scut,CM606.jpg,0.8752844333648682,5.2570148,-10.2474985,-2.1676476,1,
scut,CF299.jpg,0.8327889442443848,7.6184416,-5.279788,-3.2410707,1,
scut,AM315.jpg,0.5321168303489685,-3.8969696,0.3371616,3.5223067,1,
scut,CF222.jpg,0.8534371852874756,-1.067245,-5.2592077,-0.9322583,1,
scut,AM996.jpg,0.6587507128715515,1.531108,-2.5117373,-1.7034221,1,
scut,AF376.jpg,0.7867810726165771,6.0199304,-7.7375426,0.5358461,1,
scut,CF395.jpg,0.8929716944694519,-1.7468758,-0.79549485,-1.8022578,1,
scut,AF1191.jpg,0.8529307246208191,-1.0555102,-14.800562,-1.281198,1,
scut,AM964.jpg,0.7619469165802002,-0.72932374,-11.704186,0.055000275,1,
scut,CF366.jpg,0.8828798532485962,9.170533,-0.123216026,-0.7595628,1,
scut,CF134.jpg,0.8898931741714478,5.215637,-3.693498,1.0258694,1,
scut,CM741.jpg,0.5886205434799194,-6.81375,-6.2774506,2.823285,1,
scut,CM747.jpg,0.5480934381484985,1.7103851,-17.920393,-2.961623,1,
scut,AF303.jpg,0.905595600605011,-0.33798286,-4.7216597,0.5919641,1,
scut,AM1391.jpg,0.4291694164276123,-2.4629006,-5.9561663,3.381877,1,
scut,AM1975.jpg,0.8415713906288147,10.32994,-4.6334567,1.1091849,1,
scut,CM581.jpg,0.8573561906814575,-6.2000422,3.494843,1.0579529,1,
scut,AF869.jpg,0.5589770078659058,-1.2839336,-13.6182375,0.6117332,1,
scut,AF595.jpg,0.6838889122009277,2.8839629,-1.5745081,2.7867777,1,
scut,AM1884.jpg,0.8261063098907471,2.7986069,-10.566182,1.8554773,1,
scut,CF9.jpg,0.7832651138305664,0.36515215,-11.50422,1.1651294,1,
scut,AM370.jpg,0.48741352558135986,5.302623,-5.1612096,-0.9360815,1,
scut,AM865.jpg,0.748525083065033,2.1497488,-2.9860578,-0.70820445,1,
scut,AF894.jpg,0.6844832301139832,6.232924,-7.373874,0.3598303,1,
scut,AF490.jpg,0.7256706357002258,6.819376,-8.3652115,3.15685,1,
scut,AF125.jpg,0.8378732800483704,4.8027883,-7.95436,-0.61917216,1,
scut,AM863.jpg,0.8566474318504333,1.5149921,-8.065976,0.9412557,1,
scut,CF282.jpg,0.8548124432563782,9.987042,-7.6329694,4.431911,1,
scut,AM1513.jpg,0.5364034175872803,1.0016961,-0.3046986,1.1188203,1,
scut,AF1234.jpg,0.7295737266540527,2.5779648,-7.1571207,1.3133314,1,
scut,CF542.jpg,0.8756465315818787,6.5967736,-3.7690985,2.669117,1,
scut,AF1758.jpg,0.7488881945610046,3.2467196,-10.572647,1.1817596,1,
scut,AF1906.jpg,0.8719972968101501,3.2792344,-7.8231254,0.63334554,1,
scut,CF17.jpg,0.805931806564331,9.689043,-10.795604,4.28697,1,
scut,CF75.jpg,0.8404703140258789,-14.2086735,-5.365877,-1.2793483,1,
scut,AF993.jpg,0.3443251848220825,0.7100108,-3.5798762,-0.5826184,1,
scut,AF1603.jpg,0.5763071179389954,-3.5877903,-10.832762,-0.8299322,1,
scut,AF612.jpg,0.5821486115455627,9.079216,-9.487847,3.0282333,1,
scut,AM1547.jpg,0.8400344848632812,1.64472,-8.49444,2.0348423,1,
scut,AM1723.jpg,0.8901960849761963,6.2744117,-19.108725,4.7425036,1,
scut,AM58.jpg,0.7222211956977844,4.3243527,-4.9240594,3.4983013,1,
scut,AM196.jpg,0.3797677159309387,15.057065,-7.149847,14.389761,1,
scut,CM663.jpg,0.8650355935096741,4.5637674,-15.964482,6.6347246,1,
scut,AM1184.jpg,0.7585580348968506,1.2069205,-9.166853,0.75001067,1,
scut,AF217.jpg,0.7233544588088989,2.6577432,-4.3864803,-0.8459183,1,
scut,AF986.jpg,0.8933770060539246,-0.8727408,-3.5567577,-0.65947825,1,
scut,AF291.jpg,0.7823199033737183,-1.2523506,-1.7277039,-1.0064629,1,
scut,AF87.jpg,0.7603784799575806,1.4573445,-6.1002607,0.58091867,1,
scut,AM902.jpg,0.4809685945510864,-4.7316675,-8.057491,0.4076669,1,
scut,CF692.jpg,0.8814513087272644,2.251896,-16.463428,-0.2019029,1,
scut,AM1087.jpg,0.7872193455696106,6.410216,-5.132698,-2.1135285,1,
scut,AM1636.jpg,0.8547751903533936,-10.8175745,-10.685337,-1.7564495,1,
scut,AM356.jpg,0.34948283433914185,4.4257274,-5.2169056,0.09177881,1,
scut,AF821.jpg,0.708878755569458,-2.1357126,-7.1436934,-0.15576796,1,
scut,AM1075.jpg,0.7106726169586182,1.3184738,-4.0858626,1.5968229,1,
scut,AF312.jpg,0.30570709705352783,-0.9806603,-3.3184097,-0.4036078,1,
scut,CF473.jpg,0.8786969780921936,-8.739471,-8.187149,-5.217717,1,
scut,AM321.jpg,0.8874743580818176,-3.7756782,-2.0109038,-7.32751,1,
scut,CF716.jpg,0.8692144751548767,4.693642,-6.4828634,1.6195799,1,
scut,AM1832.jpg,0.7504028081893921,-0.8491575,-10.467475,-2.9171598,1,
scut,AF486.jpg,0.8695334196090698,3.275116,-11.380013,-2.1758587,1,
scut,CM702.jpg,0.7060953378677368,0.90726846,-14.274642,-0.5524464,1,
scut,AF1483.jpg,0.8693600296974182,4.3906913,-7.415878,3.782349,1,
scut,CF351.jpg,0.8579662442207336,2.5304413,-6.073243,-2.7754202,1,
scut,CF670.jpg,0.31632059812545776,0.7887478,-13.660081,8.016595,1,
scut,CF329.jpg,0.8571902513504028,-9.152613,-2.6171434,3.020392,1,
scut,CF610.jpg,0.640908420085907,2.0812166,-16.88792,2.782151,1,
scut,AM1148.jpg,0.9007338285446167,2.6289275,0.7820853,-1.2044699,1,
scut,CM181.jpg,0.8794219493865967,3.388314,4.896209,-3.1776772,1,
scut,CM460.jpg,0.8909243941307068,-2.5996072,-3.867524,3.558954,1,
scut,AM1517.jpg,0.4445527195930481,6.0457425,-2.8880289,0.102760844,1,
scut,AF1036.jpg,0.7398390769958496,1.1699861,-9.916498,1.6107556,1,
scut,CM521.jpg,0.8757248520851135,4.162485,-5.0452123,-0.29052746,1,
scut,AF1155.jpg,0.6130643486976624,1.0175183,-11.313457,2.0316613,1,
scut,CF312.jpg,0.8705235719680786,-3.5444863,5.0839944,-6.4469056,1,
scut,AF1161.jpg,0.8500276207923889,2.7223346,-7.5604405,0.087693304,1,
scut,CF624.jpg,0.8595306873321533,24.637232,-15.973127,-0.94164324,1,
scut,AF1227.jpg,0.38641613721847534,0.60386455,-8.162382,-1.8792765,1,
scut,AF450.jpg,0.6920028328895569,2.7525666,-5.9530263,-0.4223096,1,
scut,CM546.jpg,0.8690857887268066,5.9795194,-0.88976336,-3.5680087,1,
scut,CF528.jpg,0.8694617748260498,-14.228464,-7.5466814,-7.5658717,1,
scut,CM122.jpg,0.8849702477455139,5.7917576,-0.83487344,-1.3406031,1,
scut,AF477.jpg,0.8859604001045227,13.715821,-15.793466,-0.59285957,1,
scut,AF1221.jpg,0.7422983050346375,-10.699468,-17.95023,-0.78717035,1,
scut,AF586.jpg,0.7955242991447449,-7.6139746,-8.752972,1.8102815,1,
scut,AF288.jpg,0.34115636348724365,-1.8707697,-10.324382,0.39534682,1,
scut,AM1467.jpg,0.7793829441070557,0.22842507,-2.6213036,1.1164137,1,
scut,AF1434.jpg,0.515869140625,2.4093533,-10.708546,-0.7629778,1,
scut,AM1558.jpg,0.6236572861671448,2.3319066,2.543292,-2.6348655,1,
scut,AM1900.jpg,0.5011675953865051,2.215655,-0.117178224,0.068580955,1,
scut,CF671.jpg,0.7721603512763977,-11.429284,-8.504648,-3.4458947,1,
scut,AF927.jpg,0.7593992948532104,3.3053477,-11.483402,-0.8074878,1,
scut,AM680.jpg,0.6180036067962646,3.2688706,-6.4566817,-0.10580123,1,
scut,CM232.jpg,0.8743824362754822,-5.265248,-1.9038914,-1.9207348,1,
scut,AM1145.jpg,0.806632936000824,0.5900441,-9.644228,-0.74284446,1,
scut,CM548.jpg,0.8864303827285767,-0.08916001,1.0801679,1.5312406,1,
scut,AF521.jpg,0.8134327530860901,2.2003996,-12.882768,1.7592458,1,
scut,CM155.jpg,0.8663877844810486,4.025956,-8.649537,4.915206,1,
scut,CF294.jpg,0.8835660815238953,-1.4429625,-5.2350664,-3.2632735,1,
scut,AF935.jpg,0.6932982802391052,0.30088374,-8.82672,2.0022175,1,
scut,CF597.jpg,0.8469730019569397,8.626511,-12.026301,-2.7639484,1,
scut,CM264.jpg,0.8567579388618469,0.40937877,-2.2397213,-0.116713524,1,
scut,AM355.jpg,0.4763230085372925,-0.75884944,-1.9084592,2.3113146,1,
scut,CF496.jpg,0.8452435731887817,-0.2681704,3.030707,1.0823613,1,
scut,CF137.jpg,0.8783449530601501,-18.56352,-15.308199,-11.831004,1,
scut,AF1945.jpg,0.8640516996383667,-11.390556,-14.945025,-9.96046,1,
scut,AM1228.jpg,0.5276345610618591,0.98337364,-4.353576,0.06911918,1,
scut,CF741.jpg,0.6266374588012695,1.9103459,-5.4115973,1.0613829,1,
scut,AF1462.jpg,0.8124938607215881,0.347728,-4.6154776,0.2989656,1,
scut,AF239.jpg,0.8265535831451416,2.7180555,-8.1873865,0.31367773,1,
scut,AF411.jpg,0.7672026753425598,2.3268397,-8.702077,0.97518814,1,
scut,AF1904.jpg,0.7223424911499023,-6.6372848,-9.140037,-0.39143896,1,
scut,AF1373.jpg,0.7860021591186523,1.1097958,-11.790254,0.9391747,1,
scut,AF1972.jpg,0.3034050464630127,6.1964526,-12.610883,-2.033354,1,
scut,AM1442.jpg,0.4473690986633301,4.7843676,-6.4311767,-3.1621068,1,
scut,AF1375.jpg,0.883610188961029,-11.4129505,-10.331191,-3.416065,1,
scut,AM712.jpg,0.8083810210227966,1.5516379,-2.681786,-2.1006656,1,
scut,AM894.jpg,0.823104202747345,2.5378869,-7.1128035,0.27004045,1,
scut,CM348.jpg,0.8659539222717285,0.16191724,1.8270614,-8.634832,1,
scut,CF230.jpg,0.890022873878479,5.7414603,-9.701901,2.527711,1,
scut,AM1498.jpg,0.8243564367294312,2.5128312,-6.0455637,1.294971,1,
scut,AM1772.jpg,0.7269980311393738,1.5754441,-8.403734,-1.4881564,1,
scut,CM230.jpg,0.8047029376029968,0.46224868,12.0536785,-0.97788656,1,
scut,AF184.jpg,0.8416429162025452,-1.7882686,-17.267485,-3.8100908,1,
scut,AF1811.jpg,0.8491834998130798,8.972392,-9.897912,5.019005,1,
scut,AF138.jpg,0.7105823755264282,1.5390322,-8.1800785,1.9734708,1,
scut,AM1002.jpg,0.7076053023338318,6.487201,-11.419053,0.16285059,1,
scut,AF111.jpg,0.7651968598365784,2.1174686,-8.604884,0.10048058,1,
scut,AF615.jpg,0.8152557015419006,2.6739101,-6.36324,1.4520102,1,
scut,CF68.jpg,0.8542708158493042,0.01554114,-9.107058,-2.4516044,1,
scut,CF121.jpg,0.8792881965637207,-7.2714896,-18.658506,1.7034386,1,
scut,AM1670.jpg,0.7842630743980408,0.020570902,-8.746137,0.06522934,1,
scut,AF1662.jpg,0.7125595808029175,2.172377,-15.120458,2.2165215,1,
scut,AF1201.jpg,0.9110447764396667,3.30623,-8.115556,-1.434318,1,
scut,AF503.jpg,0.6055029630661011,3.579716,-14.868594,0.83554417,1,
scut,CF214.jpg,0.8763769865036011,-8.33027,0.056899607,-5.847619,1,
scut,AM1064.jpg,0.722678005695343,2.826233,-14.436465,1.1520376,1,
scut,AM1554.jpg,0.760931670665741,-0.074949704,-1.687186,-1.6566089,1,
scut,CF111.jpg,0.8469499349594116,-0.80756843,-7.5138426,5.8658586,1,
scut,AF1326.jpg,0.4744078516960144,-4.4890156,-3.036637,-3.1858847,1,
scut,AF336.jpg,0.6856160759925842,3.2761528,-4.32263,1.4120542,1,
scut,CF653.jpg,0.7995750904083252,-5.1505337,-3.4656641,-0.79454184,1,
scut,AM180.jpg,0.5862646102905273,5.449676,-7.384646,3.5894406,1,
scut,CF35.jpg,0.9032672047615051,-1.7616783,-3.2951596,9.898293,1,
scut,CF85.jpg,0.8492212891578674,3.2550266,-10.155828,1.8360258,1,
scut,AF1314.jpg,0.8793206214904785,3.1588342,-7.5231943,-0.36261147,1,
scut,AM939.jpg,0.46820706129074097,1.6496412,-3.4947083,0.25682783,1,
scut,AM1335.jpg,0.6610404253005981,-0.7074818,-6.012069,0.27866444,1,
scut,AM451.jpg,0.7754479050636292,-0.84825516,-2.2155216,-1.7659857,1,
scut,CM1.jpg,0.6003673076629639,-1.2925463,-13.981926,0.33341676,1,
scut,CF332.jpg,0.8526386022567749,-6.5772653,-8.487889,-4.9938865,1,
scut,AM1450.jpg,0.5644596219062805,-6.4530277,-5.3011866,3.9926999,1,
scut,AF1298.jpg,0.8756710290908813,1.8662804,-13.702415,2.0302908,1,
scut,AM889.jpg,0.7016354203224182,1.2327057,-1.1614982,0.74282795,1,
scut,AM227.jpg,0.42722243070602417,9.0599575,-0.23103817,3.4107947,1,
scut,AM1492.jpg,0.8772997856140137,1.0722406,-7.91991,2.43272,1,
scut,CM384.jpg,0.8957473039627075,3.401571,-9.307258,4.797205,1,
scut,AM1057.jpg,0.740946888923645,2.0439517,-3.8489804,-0.83381915,1,
scut,AM336.jpg,0.3490268588066101,5.455408,-2.2248247,3.1265335,1,
scut,AM1397.jpg,0.7688105702400208,3.9751954,-2.5703125,2.4956586,1,
scut,AM1917.jpg,0.8084084391593933,1.5466104,-3.7689748,1.3748927,1,
scut,CF488.jpg,0.8288013935089111,5.610855,-8.452762,-3.0173337,1,
scut,CF519.jpg,0.8730416297912598,-7.768843,-5.7593317,-7.027541,1,
scut,AM1299.jpg,0.6370482444763184,-1.0179241,-6.285767,2.3946464,1,
scut,AM1814.jpg,0.5878937840461731,0.90030426,-6.385459,0.43793598,1,
scut,AF1833.jpg,0.7742690443992615,1.6731348,-13.460825,-0.020939285,1,
scut,CF702.jpg,0.8000780344009399,-1.3739558,-12.825457,-2.4316788,1,
scut,AF836.jpg,0.6936758160591125,5.943001,-19.466454,2.5991087,1,
scut,AF14.jpg,0.9040683507919312,1.4591273,-3.8276691,1.5538882,1,
scut,AF1351.jpg,0.8880903124809265,-2.8322077,-15.976547,-1.1555358,1,
scut,AF179.jpg,0.8971558213233948,0.88197994,1.2632651,-3.7884333,1,
scut,AM1055.jpg,0.8161371946334839,-0.9378873,-0.86297363,-2.9006119,1,
scut,AM661.jpg,0.6897363662719727,1.1443858,-7.001273,1.8369412,1,
scut,AM1111.jpg,0.4307538866996765,1.2336395,-12.565348,-0.6351037,1,
scut,AM1348.jpg,0.596236526966095,3.1856923,-4.190072,0.25624245,1,
scut,AF638.jpg,0.7332500219345093,-1.0831926,-7.5188146,-3.1971362,1,
scut,CM233.jpg,0.8510401844978333,-2.2279963,-15.996451,0.2899177,1,
scut,AF710.jpg,0.6527844667434692,-0.43854737,-5.6472898,2.7094965,1,
scut,AM1956.jpg,0.8052910566329956,10.997684,-13.90302,0.179462,1,
scut,AF246.jpg,0.8091662526130676,0.17072454,-8.661515,0.8192206,1,
scut,CM36.jpg,0.84986811876297,11.525419,-1.72986,5.270447,1,
scut,AM546.jpg,0.7141979336738586,1.6044668,-5.206639,1.4857371,1,
scut,CF679.jpg,0.8666852116584778,-11.042803,-15.480642,-5.4692698,1,
scut,CF190.jpg,0.8610503077507019,2.213826,0.78328246,0.29931095,1,
scut,CM39.jpg,0.8757941126823425,-4.78641,-8.025925,-7.51905,1,
scut,CF574.jpg,0.3165140151977539,-6.884425,-9.006157,6.6748614,1,
scut,CF306.jpg,0.870472252368927,-3.2609277,-6.2567334,-0.24475333,1,
scut,AM1193.jpg,0.41973477602005005,0.085808955,-7.776782,0.54315513,1,
scut,CM368.jpg,0.8536702990531921,-2.721594,-8.7869625,5.6552763,1,
scut,AF1687.jpg,0.8773518204689026,6.7007,-21.724882,-0.86563265,1,
scut,CF384.jpg,0.8861247301101685,-3.1924543,-18.196392,5.325479,1,
scut,CF150.jpg,0.8516416549682617,23.367983,-8.89456,7.8463984,1,
scut,AF754.jpg,0.8200240135192871,0.3165083,-6.447856,-3.9500868,1,
scut,CM109.jpg,0.8412484526634216,-1.0832722,-2.5160499,-4.6449404,1,
scut,AM1626.jpg,0.8496867418289185,4.1290574,-12.825035,0.7887058,1,
scut,AF1458.jpg,0.706450879573822,-0.46371412,0.24102044,1.1719289,1,
scut,AF1723.jpg,0.5245180726051331,-4.603625,-11.613233,0.617132,1,
scut,AF690.jpg,0.7029350399971008,4.2376924,-19.59234,0.008460798,1,
scut,CF227.jpg,0.871961236000061,-7.30827,4.8777943,-3.8726218,1,
scut,CM14.jpg,0.8809178471565247,-21.754032,-2.6837249,-9.859764,1,
